Data;CH4;CO2;O2;H2S;N2
20/06/2024 15:42:40;18,035786539316;75,837967157364;0,3770170705393;27,876419305801;1,0617303121835
20/06/2024 15:42:50;18,109703697264;76,148778498173;0,37856222246774;27,990666925907;1,066081665922
20/06/2024 15:43:00;18,183620855212;76,459589838982;0,38010737439618;28,104914546013;1,0704330196604
20/06/2024 15:43:10;18,25753801316;76,77040117979;0,38165252632461;28,219162166119;1,0747843733989
20/06/2024 15:43:20;18,331455171108;77,081212520599;0,38319767825305;28,333409786224;1,0791357271373
20/06/2024 15:43:30;18,405372329056;77,392023861408;0,38474283018149;28,44765740633;1,0834870808758
20/06/2024 15:43:40;18,479289487004;77,702835202217;0,38628798210993;28,561905026436;1,0878384346142
20/06/2024 15:43:50;18,553206644952;78,013646543026;0,38783313403837;28,676152646542;1,0921897883527
20/06/2024 15:44:00;18,6271238029;78,324457883835;0,38937828596681;28,790400266647;1,0965411420912
20/06/2024 15:44:10;18,701040960848;78,635269224644;0,39092343789525;28,904647886753;1,1008924958296
20/06/2024 15:44:20;18,774958118796;78,946080565453;0,39246858982369;29,018895506859;1,1052438495681
20/06/2024 15:44:30;18,848875276744;79,256891906261;0,39401374175213;29,133143126965;1,1095952033065
20/06/2024 15:44:40;18,922792434692;79,56770324707;0,39555889368057;29,24739074707;1,113946557045
20/06/2024 15:44:50;18,930967330933;79,562805175781;0,395079433918;29,216571807861;1,1111478805542
20/06/2024 15:45:00;18,934215545654;79,560157775879;0,39295947551727;29,193159103394;1,112665772438
20/06/2024 15:45:10;18,872740819857;79,301845575308;0,39168363306429;29,098376119292;1,1090532212288
20/06/2024 15:45:20;18,811266094059;79,043533374737;0,39040779061132;29,00359313519;1,1054406700196
20/06/2024 15:45:30;18,749791368262;78,785221174166;0,38913194815834;28,908810151088;1,1018281188104
20/06/2024 15:45:40;18,688316642464;78,526908973595;0,38785610570536;28,814027166986;1,0982155676012
20/06/2024 15:45:50;18,626841916666;78,268596773024;0,38658026325238;28,719244182884;1,094603016392
20/06/2024 15:46:00;18,565367190869;78,010284572453;0,3853044207994;28,624461198782;1,0909904651828
20/06/2024 15:46:10;18,503892465071;77,751972371882;0,38402857834643;28,52967821468;1,0873779139735
20/06/2024 15:46:20;18,442417739274;77,493660171311;0,38275273589345;28,434895230578;1,0837653627643
20/06/2024 15:46:30;18,380943013476;77,23534797074;0,38147689344047;28,340112246476;1,0801528115551
20/06/2024 15:46:40;18,319468287679;76,977035770169;0,38020105098749;28,245329262374;1,0765402603459
20/06/2024 15:46:50;18,257993561881;76,718723569598;0,37892520853451;28,150546278272;1,0729277091367
20/06/2024 15:47:00;18,196518836083;76,460411369026;0,37764936608154;28,05576329417;1,0693151579275
20/06/2024 15:47:10;18,135044110286;76,202099168455;0,37637352362856;27,960980310069;1,0657026067183
20/06/2024 15:47:20;18,073569384488;75,943786967884;0,37509768117558;27,866197325967;1,062090055509
20/06/2024 15:47:30;18,012094658691;75,685474767313;0,3738218387226;27,771414341865;1,0584775042998
20/06/2024 15:47:40;17,950619932893;75,427162566742;0,37254599626962;27,676631357763;1,0548649530906
20/06/2024 15:47:50;17,889145207095;75,168850366171;0,37127015381664;27,581848373661;1,0512524018814
20/06/2024 15:48:00;17,827670481298;74,9105381656;0,36999431136367;27,487065389559;1,0476398506722
20/06/2024 15:48:10;17,7661957555;74,652225965029;0,36871846891069;27,392282405457;1,044027299463
20/06/2024 15:48:20;17,704721029703;74,393913764458;0,36744262645771;27,297499421355;1,0404147482538
20/06/2024 15:48:30;17,643246303905;74,135601563887;0,36616678400473;27,202716437253;1,0368021970445
20/06/2024 15:48:40;17,581771578108;73,877289363316;0,36489094155175;27,107933453151;1,0331896458353
20/06/2024 15:48:50;17,52029685231;73,618977162745;0,36361509909878;27,013150469049;1,0295770946261
20/06/2024 15:49:00;17,458822126512;73,360664962174;0,3623392566458;26,918367484947;1,0259645434169
20/06/2024 15:49:10;17,397347400715;73,102352761603;0,36106341419282;26,823584500845;1,0223519922077
20/06/2024 15:49:20;17,335872674917;72,844040561032;0,35978757173984;26,728801516743;1,0187394409985
20/06/2024 15:49:30;17,27439794912;72,585728360461;0,35851172928686;26,634018532642;1,0151268897893
20/06/2024 15:49:40;17,212923223322;72,32741615989;0,35723588683388;26,53923554854;1,01151433858
20/06/2024 15:49:50;17,151448497525;72,069103959319;0,35596004438091;26,444452564438;1,0079017873708
20/06/2024 15:50:00;17,089973771727;71,810791758748;0,35468420192793;26,349669580336;1,0042892361616
20/06/2024 15:50:10;17,028499045929;71,552479558177;0,35340835947495;26,254886596234;1,0006766849524
20/06/2024 15:50:20;16,967024320132;71,294167357606;0,35213251702197;26,160103612132;0,99706413374319
20/06/2024 15:50:30;16,905549594334;71,035855157035;0,35085667456899;26,06532062803;0,99345158253397
20/06/2024 15:50:40;16,844074868537;70,777542956464;0,34958083211602;25,970537643928;0,98983903132476
20/06/2024 15:50:50;16,782600142739;70,519230755893;0,34830498966304;25,875754659826;0,98622648011554
20/06/2024 15:51:00;16,721125416941;70,260918555322;0,34702914721006;25,780971675724;0,98261392890633
20/06/2024 15:51:10;16,659650691144;70,002606354751;0,34575330475708;25,686188691622;0,97900137769711
20/06/2024 15:51:20;16,598175965346;69,74429415418;0,3444774623041;25,59140570752;0,9753888264879
20/06/2024 15:51:30;16,536701239549;69,485981953609;0,34320161985112;25,496622723418;0,97177627527869
20/06/2024 15:51:40;16,475226513751;69,227669753037;0,34192577739815;25,401839739316;0,96816372406947
20/06/2024 15:51:50;16,413751787954;68,969357552466;0,34064993494517;25,307056755215;0,96455117286026
20/06/2024 15:52:00;16,352277062156;68,711045351895;0,33937409249219;25,212273771113;0,96093862165104
20/06/2024 15:52:10;16,290802336358;68,452733151324;0,33809825003921;25,117490787011;0,95732607044183
20/06/2024 15:52:20;16,229327610561;68,194420950753;0,33682240758623;25,022707802909;0,95371351923261
20/06/2024 15:52:30;16,167852884763;67,936108750182;0,33554656513326;24,927924818807;0,9501009680234
20/06/2024 15:52:40;16,106378158966;67,677796549611;0,33427072268028;24,833141834705;0,94648841681418
20/06/2024 15:52:50;16,044903433168;67,41948434904;0,3329948802273;24,738358850603;0,94287586560497
20/06/2024 15:53:00;15,983428707371;67,161172148469;0,33171903777432;24,643575866501;0,93926331439576
20/06/2024 15:53:10;15,921953981573;66,902859947898;0,33044319532134;24,548792882399;0,93565076318654
20/06/2024 15:53:20;15,860479255775;66,644547747327;0,32916735286837;24,454009898297;0,93203821197733
20/06/2024 15:53:30;15,799004529978;66,386235546756;0,32789151041539;24,359226914195;0,92842566076811
20/06/2024 15:53:40;15,73752980418;66,127923346185;0,32661566796241;24,264443930093;0,9248131095589
20/06/2024 15:53:50;15,676055078383;65,869611145614;0,32533982550943;24,169660945991;0,92120055834968
20/06/2024 15:54:00;15,614580352585;65,611298945043;0,32406398305645;24,074877961889;0,91758800714047
20/06/2024 15:54:10;15,553105626787;65,352986744472;0,32278814060347;23,980094977788;0,91397545593125
20/06/2024 15:54:20;15,49163090099;65,094674543901;0,3215122981505;23,885311993686;0,91036290472204
20/06/2024 15:54:30;15,430156175192;64,83636234333;0,32023645569752;23,790529009584;0,90675035351283
20/06/2024 15:54:40;15,368681449395;64,578050142759;0,31896061324454;23,695746025482;0,90313780230361
20/06/2024 15:54:50;15,307206723597;64,319737942188;0,31768477079156;23,60096304138;0,8995252510944
20/06/2024 15:55:00;15,2457319978;64,061425741617;0,31640892833858;23,506180057278;0,89591269988518
20/06/2024 15:55:10;15,184257272002;63,803113541046;0,31513308588561;23,411397073176;0,89230014867597
20/06/2024 15:55:20;15,122782546204;63,544801340475;0,31385724343263;23,316614089074;0,88868759746675
20/06/2024 15:55:30;15,061307820407;63,286489139904;0,31258140097965;23,221831104972;0,88507504625754
20/06/2024 15:55:40;14,999833094609;63,028176939333;0,31130555852667;23,12704812087;0,88146249504832
20/06/2024 15:55:50;14,938358368812;62,769864738762;0,31002971607369;23,032265136768;0,87784994383911
20/06/2024 15:56:00;14,876883643014;62,511552538191;0,30875387362071;22,937482152666;0,8742373926299
20/06/2024 15:56:10;14,815408917217;62,25324033762;0,30747803116774;22,842699168564;0,87062484142068
20/06/2024 15:56:20;14,753934191419;61,994928137048;0,30620218871476;22,747916184463;0,86701229021147
20/06/2024 15:56:30;14,692459465621;61,736615936477;0,30492634626178;22,653133200361;0,86339973900225
20/06/2024 15:56:40;14,630984739824;61,478303735906;0,3036505038088;22,558350216259;0,85978718779304
20/06/2024 15:56:50;14,569510014026;61,219991535335;0,30237466135582;22,463567232157;0,85617463658382
20/06/2024 15:57:00;14,508035288229;60,961679334764;0,30109881890285;22,368784248055;0,85256208537461
20/06/2024 15:57:10;14,446560562431;60,703367134193;0,29982297644987;22,274001263953;0,84894953416539
20/06/2024 15:57:20;14,385085836633;60,445054933622;0,29854713399689;22,179218279851;0,84533698295618
20/06/2024 15:57:30;14,323611110836;60,186742733051;0,29727129154391;22,084435295749;0,84172443174697
20/06/2024 15:57:40;14,262136385038;59,92843053248;0,29599544909093;21,989652311647;0,83811188053775
20/06/2024 15:57:50;14,200661659241;59,670118331909;0,29471960663795;21,894869327545;0,83449932932854
20/06/2024 15:58:00;14,139186933443;59,411806131338;0,29344376418498;21,800086343443;0,83088677811932
20/06/2024 15:58:10;14,077712207646;59,153493930767;0,292167921732;21,705303359341;0,82727422691011
20/06/2024 15:58:20;14,016237481848;58,895181730196;0,29089207927902;21,610520375239;0,82366167570089
20/06/2024 15:58:30;13,95476275605;58,636869529625;0,28961623682604;21,515737391137;0,82004912449168
20/06/2024 15:58:40;13,893288030253;58,378557329054;0,28834039437306;21,420954407036;0,81643657328246
20/06/2024 15:58:50;13,831813304455;58,120245128483;0,28706455192009;21,326171422934;0,81282402207325
20/06/2024 15:59:00;13,770338578658;57,861932927912;0,28578870946711;21,231388438832;0,80921147086404
20/06/2024 15:59:10;13,70886385286;57,603620727341;0,28451286701413;21,13660545473;0,80559891965482
20/06/2024 15:59:20;13,647389127063;57,34530852677;0,28323702456115;21,041822470628;0,80198636844561
20/06/2024 15:59:30;13,585914401265;57,086996326199;0,28196118210817;20,947039486526;0,79837381723639
20/06/2024 15:59:40;13,524439675467;56,828684125628;0,28068533965519;20,852256502424;0,79476126602718
20/06/2024 15:59:50;13,46296494967;56,570371925057;0,27940949720222;20,757473518322;0,79114871481796
20/06/2024 16:00:00;13,401490223872;56,312059724486;0,27813365474924;20,66269053422;0,78753616360875
20/06/2024 16:00:10;13,340015498075;56,053747523915;0,27685781229626;20,567907550118;0,78392361239953
20/06/2024 16:00:20;13,278540772277;55,795435323344;0,27558196984328;20,473124566016;0,78031106119032
20/06/2024 16:00:30;13,217066046479;55,537123122773;0,2743061273903;20,378341581914;0,77669850998111
20/06/2024 16:00:40;13,155591320682;55,278810922202;0,27303028493733;20,283558597812;0,77308595877189
20/06/2024 16:00:50;13,094116594884;55,020498721631;0,27175444248435;20,18877561371;0,76947340756268
20/06/2024 16:01:00;13,032641869087;54,76218652106;0,27047860003137;20,093992629609;0,76586085635346
20/06/2024 16:01:10;12,971167143289;54,503874320488;0,26920275757839;19,999209645507;0,76224830514425
20/06/2024 16:01:20;12,909692417492;54,245562119917;0,26792691512541;19,904426661405;0,75863575393503
20/06/2024 16:01:30;12,848217691694;53,987249919346;0,26665107267244;19,809643677303;0,75502320272582
20/06/2024 16:01:40;12,786742965896;53,728937718775;0,26537523021946;19,714860693201;0,7514106515166
20/06/2024 16:01:50;12,725268240099;53,470625518204;0,26409938776648;19,620077709099;0,74779810030739
20/06/2024 16:02:00;12,663793514301;53,212313317633;0,2628235453135;19,525294724997;0,74418554909818
20/06/2024 16:02:10;12,602318788504;52,954001117062;0,26154770286052;19,430511740895;0,74057299788896
20/06/2024 16:02:20;12,540844062706;52,695688916491;0,26027186040754;19,335728756793;0,73696044667975
20/06/2024 16:02:30;12,479369336909;52,43737671592;0,25899601795457;19,240945772691;0,73334789547053
20/06/2024 16:02:40;12,417894611111;52,179064515349;0,25772017550159;19,146162788589;0,72973534426132
20/06/2024 16:02:50;12,356419885313;51,920752314778;0,25644433304861;19,051379804487;0,7261227930521
20/06/2024 16:03:00;12,294945159516;51,662440114207;0,25516849059563;18,956596820385;0,72251024184289
20/06/2024 16:03:10;12,233470433718;51,404127913636;0,25389264814265;18,861813836283;0,71889769063367
20/06/2024 16:03:20;12,171995707921;51,145815713065;0,25261680568968;18,767030852182;0,71528513942446
20/06/2024 16:03:30;12,110520982123;50,887503512494;0,2513409632367;18,67224786808;0,71167258821525
20/06/2024 16:03:40;12,049046256325;50,629191311923;0,25006512078372;18,577464883978;0,70806003700603
20/06/2024 16:03:50;11,987571530528;50,370879111352;0,24878927833074;18,482681899876;0,70444748579682
20/06/2024 16:04:00;11,92609680473;50,112566910781;0,24751343587776;18,387898915774;0,7008349345876
20/06/2024 16:04:10;11,864622078933;49,85425471021;0,24623759342478;18,293115931672;0,69722238337839
20/06/2024 16:04:20;11,803147353135;49,595942509639;0,24496175097181;18,19833294757;0,69360983216917
20/06/2024 16:04:30;11,741672627338;49,337630309068;0,24368590851883;18,103549963468;0,68999728095996
20/06/2024 16:04:40;11,68019790154;49,079318108497;0,24241006606585;18,008766979366;0,68638472975074
20/06/2024 16:04:50;11,618723175742;48,821005907926;0,24113422361287;17,913983995264;0,68277217854153
20/06/2024 16:05:00;11,557248449945;48,562693707355;0,23985838115989;17,819201011162;0,67915962733232
20/06/2024 16:05:10;11,495773724147;48,304381506784;0,23858253870692;17,72441802706;0,6755470761231
20/06/2024 16:05:20;11,43429899835;48,046069306213;0,23730669625394;17,629635042958;0,67193452491389
20/06/2024 16:05:30;11,372824272552;47,787757105642;0,23603085380096;17,534852058857;0,66832197370467
20/06/2024 16:05:40;11,311349546755;47,529444905071;0,23475501134798;17,440069074755;0,66470942249546
20/06/2024 16:05:50;11,249874820957;47,271132704499;0,233479168895;17,345286090653;0,66109687128624
20/06/2024 16:06:00;11,188400095159;47,012820503928;0,23220332644202;17,250503106551;0,65748432007703
20/06/2024 16:06:10;11,126925369362;46,754508303357;0,23092748398905;17,155720122449;0,65387176886781
20/06/2024 16:06:20;11,065450643564;46,496196102786;0,22965164153607;17,060937138347;0,6502592176586
20/06/2024 16:06:30;11,003975917767;46,237883902215;0,22837579908309;16,966154154245;0,64664666644939
20/06/2024 16:06:40;10,942501191969;45,979571701644;0,22709995663011;16,871371170143;0,64303411524017
20/06/2024 16:06:50;10,881026466171;45,721259501073;0,22582411417713;16,776588186041;0,63942156403096
20/06/2024 16:07:00;10,819551740374;45,462947300502;0,22454827172416;16,681805201939;0,63580901282174
20/06/2024 16:07:10;10,758077014576;45,204635099931;0,22327242927118;16,587022217837;0,63219646161253
20/06/2024 16:07:20;10,696602288779;44,94632289936;0,2219965868182;16,492239233735;0,62858391040331
20/06/2024 16:07:30;10,635127562981;44,688010698789;0,22072074436522;16,397456249633;0,6249713591941
20/06/2024 16:07:40;10,573652837184;44,429698498218;0,21944490191224;16,302673265531;0,62135880798488
20/06/2024 16:07:50;10,512178111386;44,171386297647;0,21816905945927;16,20789028143;0,61774625677567
20/06/2024 16:08:00;10,450703385588;43,913074097076;0,21689321700629;16,113107297328;0,61413370556646
20/06/2024 16:08:10;10,389228659791;43,654761896505;0,21561737455331;16,018324313226;0,61052115435724
20/06/2024 16:08:20;10,327753933993;43,396449695934;0,21434153210033;15,923541329124;0,60690860314803
20/06/2024 16:08:30;10,266279208196;43,138137495363;0,21306568964735;15,828758345022;0,60329605193881
20/06/2024 16:08:40;10,204804482398;42,879825294792;0,21178984719437;15,73397536092;0,5996835007296
20/06/2024 16:08:50;10,143329756601;42,621513094221;0,2105140047414;15,639192376818;0,59607094952038
20/06/2024 16:09:00;10,081855030803;42,36320089365;0,20923816228842;15,544409392716;0,59245839831117
20/06/2024 16:09:10;10,020380305005;42,104888693079;0,20796231983544;15,449626408614;0,58884584710195
20/06/2024 16:09:20;9,9589055792078;41,846576492508;0,20668647738246;15,354843424512;0,58523329589274
20/06/2024 16:09:30;9,8974308534102;41,588264291937;0,20541063492948;15,26006044041;0,58162074468353
20/06/2024 16:09:40;9,8359561276126;41,329952091366;0,20413479247651;15,165277456308;0,57800819347431
20/06/2024 16:09:50;9,774481401815;41,071639890795;0,20285895002353;15,070494472206;0,5743956422651
20/06/2024 16:10:00;9,7130066760175;40,813327690224;0,20158310757055;14,975711488104;0,57078309105588
20/06/2024 16:10:10;9,6515319502199;40,555015489653;0,20030726511757;14,880928504003;0,56717053984667
20/06/2024 16:10:20;9,5900572244223;40,296703289082;0,19903142266459;14,786145519901;0,56355798863745
20/06/2024 16:10:30;9,5285824986247;40,03839108851;0,19775558021161;14,691362535799;0,55994543742824
20/06/2024 16:10:40;9,4671077728271;39,780078887939;0,19647973775864;14,596579551697;0,55633288621902
20/06/2024 16:10:50;9,4056330470296;39,521766687368;0,19520389530566;14,501796567595;0,55272033500981
20/06/2024 16:11:00;9,344158321232;39,263454486797;0,19392805285268;14,407013583493;0,5491077838006
20/06/2024 16:11:10;9,2826835954344;39,005142286226;0,1926522103997;14,312230599391;0,54549523259138
20/06/2024 16:11:20;9,2212088696368;38,746830085655;0,19137636794672;14,217447615289;0,54188268138217
20/06/2024 16:11:30;9,1597341438393;38,488517885084;0,19010052549375;14,122664631187;0,53827013017295
20/06/2024 16:11:40;9,0982594180417;38,230205684513;0,18882468304077;14,027881647085;0,53465757896374
20/06/2024 16:11:50;9,0367846922441;37,971893483942;0,18754884058779;13,933098662983;0,53104502775452
20/06/2024 16:12:00;8,9753099664465;37,713581283371;0,18627299813481;13,838315678881;0,52743247654531
20/06/2024 16:12:10;8,9138352406489;37,4552690828;0,18499715568183;13,743532694779;0,52381992533609
20/06/2024 16:12:20;8,8523605148514;37,196956882229;0,18372131322885;13,648749710678;0,52020737412688
20/06/2024 16:12:30;8,7908857890538;36,938644681658;0,18244547077588;13,553966726576;0,51659482291767
20/06/2024 16:12:40;8,7294110632562;36,680332481087;0,1811696283229;13,459183742474;0,51298227170845
20/06/2024 16:12:50;8,6679363374586;36,422020280516;0,17989378586992;13,364400758372;0,50936972049924
20/06/2024 16:13:00;8,606461611661;36,163708079945;0,17861794341694;13,26961777427;0,50575716929002
20/06/2024 16:13:10;8,5449868858635;35,905395879374;0,17734210096396;13,174834790168;0,50214461808081
20/06/2024 16:13:20;8,4835121600659;35,647083678803;0,17606625851099;13,080051806066;0,49853206687159
20/06/2024 16:13:30;8,4220374342683;35,388771478232;0,17479041605801;12,985268821964;0,49491951566238
20/06/2024 16:13:40;8,3605627084707;35,130459277661;0,17351457360503;12,890485837862;0,49130696445316
20/06/2024 16:13:50;8,2990879826732;34,87214707709;0,17223873115205;12,79570285376;0,48769441324395
20/06/2024 16:14:00;8,2376132568756;34,613834876519;0,17096288869907;12,700919869658;0,48408186203474
20/06/2024 16:14:10;8,176138531078;34,355522675948;0,1696870462461;12,606136885556;0,48046931082552
20/06/2024 16:14:20;8,1146638052804;34,097210475377;0,16841120379312;12,511353901454;0,47685675961631
20/06/2024 16:14:30;8,0531890794828;33,838898274806;0,16713536134014;12,416570917352;0,47324420840709
20/06/2024 16:14:40;7,9917143536853;33,580586074235;0,16585951888716;12,321787933251;0,46963165719788
20/06/2024 16:14:50;7,9302396278877;33,322273873664;0,16458367643418;12,227004949149;0,46601910598866
20/06/2024 16:15:00;7,8687649020901;33,063961673093;0,1633078339812;12,132221965047;0,46240655477945
20/06/2024 16:15:10;7,8072901762925;32,805649472521;0,16203199152823;12,037438980945;0,45879400357023
20/06/2024 16:15:20;7,7458154504949;32,54733727195;0,16075614907525;11,942655996843;0,45518145236102
20/06/2024 16:15:30;7,6843407246974;32,289025071379;0,15948030662227;11,847873012741;0,45156890115181
20/06/2024 16:15:40;7,6228659988998;32,030712870808;0,15820446416929;11,753090028639;0,44795634994259
20/06/2024 16:15:50;7,5613912731022;31,772400670237;0,15692862171631;11,658307044537;0,44434379873338
20/06/2024 16:16:00;7,4999165473046;31,514088469666;0,15565277926334;11,563524060435;0,44073124752416
20/06/2024 16:16:10;7,438441821507;31,255776269095;0,15437693681036;11,468741076333;0,43711869631495
20/06/2024 16:16:20;7,3769670957095;30,997464068524;0,15310109435738;11,373958092231;0,43350614510573
20/06/2024 16:16:30;7,3154923699119;30,739151867953;0,1518252519044;11,279175108129;0,42989359389652
20/06/2024 16:16:40;7,2540176441143;30,480839667382;0,15054940945142;11,184392124027;0,4262810426873
20/06/2024 16:16:50;7,1925429183167;30,222527466811;0,14927356699844;11,089609139925;0,42266849147809
20/06/2024 16:17:00;7,1310681925192;29,96421526624;0,14799772454547;10,994826155824;0,41905594026888
20/06/2024 16:17:10;7,0695934667216;29,705903065669;0,14672188209249;10,900043171722;0,41544338905966
20/06/2024 16:17:20;7,008118740924;29,447590865098;0,14544603963951;10,80526018762;0,41183083785045
20/06/2024 16:17:30;6,9466440151264;29,189278664527;0,14417019718653;10,710477203518;0,40821828664123
20/06/2024 16:17:40;6,8851692893288;28,930966463956;0,14289435473355;10,615694219416;0,40460573543202
20/06/2024 16:17:50;6,8236945635313;28,672654263385;0,14161851228058;10,520911235314;0,4009931842228
20/06/2024 16:18:00;6,7622198377337;28,414342062814;0,1403426698276;10,426128251212;0,39738063301359
20/06/2024 16:18:10;6,7007451119361;28,156029862243;0,13906682737462;10,33134526711;0,39376808180437
20/06/2024 16:18:20;6,6392703861385;27,897717661672;0,13779098492164;10,236562283008;0,39015553059516
20/06/2024 16:18:30;6,5777956603409;27,639405461101;0,13651514246866;10,141779298906;0,38654297938595
20/06/2024 16:18:40;6,5163209345434;27,38109326053;0,13523930001568;10,046996314804;0,38293042817673
20/06/2024 16:18:50;6,4548462087458;27,122781059959;0,13396345756271;9,9522133307023;0,37931787696752
20/06/2024 16:19:00;6,3933714829482;26,864468859388;0,13268761510973;9,8574303466004;0,3757053257583
20/06/2024 16:19:10;6,3318967571506;26,606156658817;0,13141177265675;9,7626473624985;0,37209277454909
20/06/2024 16:19:20;6,270422031353;26,347844458246;0,13013593020377;9,6678643783966;0,36848022333987
20/06/2024 16:19:30;6,2089473055555;26,089532257675;0,12886008775079;9,5730813942946;0,36486767213066
20/06/2024 16:19:40;6,1474725797579;25,831220057104;0,12758424529782;9,4782984101927;0,36125512092144
20/06/2024 16:19:50;6,0859978539603;25,572907856533;0,12630840284484;9,3835154260908;0,35764256971223
20/06/2024 16:20:00;6,0245231281627;25,314595655961;0,12503256039186;9,2887324419889;0,35403001850302
20/06/2024 16:20:10;5,9630484023652;25,05628345539;0,12375671793888;9,1939494578869;0,3504174672938
20/06/2024 16:20:20;5,9015736765676;24,797971254819;0,1224808754859;9,099166473785;0,34680491608459
20/06/2024 16:20:30;5,84009895077;24,539659054248;0,12120503303293;9,0043834896831;0,34319236487537
20/06/2024 16:20:40;5,7786242249724;24,281346853677;0,11992919057995;8,9096005055811;0,33957981366616
20/06/2024 16:20:50;5,7171494991748;24,023034653106;0,11865334812697;8,8148175214792;0,33596726245694
20/06/2024 16:21:00;5,6556747733773;23,764722452535;0,11737750567399;8,7200345373773;0,33235471124773
20/06/2024 16:21:10;5,5942000475797;23,506410251964;0,11610166322101;8,6252515532754;0,32874216003851
20/06/2024 16:21:20;5,5327253217821;23,248098051393;0,11482582076803;8,5304685691734;0,3251296088293
20/06/2024 16:21:30;5,4712505959845;22,989785850822;0,11354997831506;8,4356855850715;0,32151705762009
20/06/2024 16:21:40;5,4097758701869;22,731473650251;0,11227413586208;8,3409026009696;0,31790450641087
20/06/2024 16:21:50;5,3483011443894;22,47316144968;0,1109982934091;8,2461196168677;0,31429195520166
20/06/2024 16:22:00;5,2868264185918;22,214849249109;0,10972245095612;8,1513366327657;0,31067940399244
20/06/2024 16:22:10;5,2253516927942;21,956537048538;0,10844660850314;8,0565536486638;0,30706685278323
20/06/2024 16:22:20;5,1638769669966;21,698224847967;0,10717076605017;7,9617706645619;0,30345430157401
20/06/2024 16:22:30;5,102402241199;21,439912647396;0,10589492359719;7,86698768046;0,2998417503648
20/06/2024 16:22:40;5,0409275154015;21,181600446825;0,10461908114421;7,772204696358;0,29622919915558
20/06/2024 16:22:50;4,9794527896039;20,923288246254;0,10334323869123;7,6774217122561;0,29261664794637
20/06/2024 16:23:00;4,9179780638063;20,664976045683;0,10206739623825;7,5826387281542;0,28900409673716
20/06/2024 16:23:10;4,8565033380087;20,406663845112;0,10079155378527;7,4878557440522;0,28539154552794
20/06/2024 16:23:20;4,7950286122112;20,148351644541;0,099515711332296;7,3930727599503;0,28177899431873
20/06/2024 16:23:30;4,7335538864136;19,89003944397;0,098239868879318;7,2982897758484;0,27816644310951
20/06/2024 16:23:40;4,672079160616;19,631727243399;0,09696402642634;7,2035067917465;0,2745538919003
20/06/2024 16:23:50;4,6106044348184;19,373415042828;0,095688183973362;7,1087238076445;0,27094134069108
20/06/2024 16:24:00;4,5491297090208;19,115102842257;0,094412341520384;7,0139408235426;0,26732878948187
20/06/2024 16:24:10;4,4876549832233;18,856790641686;0,093136499067406;6,9191578394407;0,26371623827265
20/06/2024 16:24:20;4,4261802574257;18,598478441115;0,091860656614427;6,8243748553388;0,26010368706344
20/06/2024 16:24:30;4,3647055316281;18,340166240544;0,090584814161449;6,7295918712368;0,25649113585423
20/06/2024 16:24:40;4,3032308058305;18,081854039972;0,089308971708471;6,6348088871349;0,25287858464501
20/06/2024 16:24:50;4,2417560800329;17,823541839401;0,088033129255493;6,540025903033;0,2492660334358
20/06/2024 16:25:00;4,1802813542354;17,56522963883;0,086757286802515;6,445242918931;0,24565348222658
20/06/2024 16:25:10;4,1188066284378;17,306917438259;0,085481444349537;6,3504599348291;0,24204093101737
20/06/2024 16:25:20;4,0573319026402;17,048605237688;0,084205601896558;6,2556769507272;0,23842837980815
20/06/2024 16:25:30;3,9958571768426;16,790293037117;0,08292975944358;6,1608939666253;0,23481582859894
20/06/2024 16:25:40;3,934382451045;16,531980836546;0,081653916990602;6,0661109825233;0,23120327738972
20/06/2024 16:25:50;3,8729077252475;16,273668635975;0,080378074537624;5,9713279984214;0,22759072618051
20/06/2024 16:26:00;3,8114329994499;16,015356435404;0,079102232084646;5,8765450143195;0,2239781749713
20/06/2024 16:26:10;3,7499582736523;15,757044234833;0,077826389631668;5,7817620302176;0,22036562376208
20/06/2024 16:26:20;3,6884835478547;15,498732034262;0,07655054717869;5,6869790461156;0,21675307255287
20/06/2024 16:26:30;3,6270088220572;15,240419833691;0,075274704725711;5,5921960620137;0,21314052134365
20/06/2024 16:26:40;3,5655340962596;14,98210763312;0,073998862272733;5,4974130779118;0,20952797013444
20/06/2024 16:26:50;3,504059370462;14,723795432549;0,072723019819755;5,4026300938098;0,20591541892522
20/06/2024 16:27:00;3,4425846446644;14,465483231978;0,071447177366777;5,3078471097079;0,20230286771601
20/06/2024 16:27:10;3,3811099188668;14,207171031407;0,070171334913799;5,213064125606;0,19869031650679
20/06/2024 16:27:20;3,3196351930693;13,948858830836;0,068895492460821;5,1182811415041;0,19507776529758
20/06/2024 16:27:30;3,2581604672717;13,690546630265;0,067619650007842;5,0234981574021;0,19146521408837
20/06/2024 16:27:40;3,1966857414741;13,432234429694;0,066343807554864;4,9287151733002;0,18785266287915
20/06/2024 16:27:50;3,1352110156765;13,173922229123;0,065067965101886;4,8339321891983;0,18424011166994
20/06/2024 16:28:00;3,0737362898789;12,915610028552;0,063792122648908;4,7391492050964;0,18062756046072
20/06/2024 16:28:10;3,0122615640814;12,657297827981;0,06251628019593;4,6443662209944;0,17701500925151
20/06/2024 16:28:20;2,9507868382838;12,39898562741;0,061240437742952;4,5495832368925;0,17340245804229
20/06/2024 16:28:30;2,8893121124862;12,140673426839;0,059964595289973;4,4548002527906;0,16978990683308
